id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual
R05365,40,5,1,0,4,13,2,45173.66,6433.44
R05366,67,1,2,0,4,15,2,75939.06,9073.3
R05367,32,1,2,1,4,12,4,52133.41,9371.47
R05368,59,5,2,0,4,15,2,49806.82,7005.59
R05369,56,1,2,0,4,13,1,111311.73,21528.68
R05370,55,5,1,1,4,13,4,49036.13,13296.01
R05371,45,1,2,3,4,13,1,147960.66,19188.8
R05372,75,1,2,0,4,12,2,98816.92,7714.69
R05373,29,1,1,2,4,16,1,219472.3,21385.75
R05374,60,1,2,0,4,12,1,283607.77,38541.62
R05375,58,1,2,0,4,14,1,117890.85,17259.95
R05376,71,2,2,0,4,16,2,58903.43,6447.97
R05377,38,5,1,0,4,13,4,64691.69,6019.87
R05378,21,5,2,0,4,13,4,549.74,1149.74
R05379,48,1,2,2,4,12,1,37628.64,4996.41
R05380,66,1,2,0,4,14,2,55605.08,4395.27
R05381,57,1,2,0,4,12,1,88435.85,5903.71
R05382,60,1,2,0,4,15,2,77030.31,12772.23
R05383,47,3,1,0,4,16,4,4102.63,3082.69
R05384,62,5,2,0,4,14,4,33768,13226.46
R05385,50,1,2,0,4,12,4,40437.68,5267.85
R05386,38,3,2,1,4,14,4,18597.61,4532.31
R05387,36,1,1,2,4,13,1,106977.35,12346.75
R05388,67,2,2,0,4,12,2,41699.55,2488.68
R05389,47,1,2,0,4,13,1,127361.87,4357.75
R05390,26,5,2,2,4,12,4,36854,2565.69
R05391,61,1,2,0,4,13,2,52761.71,6312.25
R05392,37,1,2,4,4,12,4,84070.15,5336.2
R05393,46,1,2,0,4,12,1,133100.35,5254.46
R05394,30,1,2,5,4,12,4,41816.14,2200.28
R05395,39,1,2,2,4,13,4,80424.67,4503.59
R05396,38,3,2,4,4,11,4,18187.11,3783.6
R05397,54,1,2,2,4,12,2,93440.73,3453.33
R05398,65,3,2,0,4,12,4,24191.61,2097.14
R05399,28,4,2,3,4,13,4,24055.47,2194.86
R05400,24,5,2,0,4,13,4,43415.71,6874.48
R05401,67,3,2,0,4,13,4,87301.09,4000.79
R05402,36,1,2,3,4,14,5,76445.12,2984.37
R05403,37,5,2,0,4,13,4,30189.7,2441.81
R05404,25,1,2,3,4,14,4,48336.78,3784.85
R05405,51,1,2,0,4,12,4,136778.16,10287.14
R05406,58,3,2,0,4,12,2,50037.04,2369.67
R05407,54,3,2,0,4,13,4,57981.41,2095.6
R05408,45,1,2,1,4,13,4,50864.16,4262.64
R05409,40,1,2,1,4,11,1,143362.19,7445.1
R05410,61,1,2,0,4,14,2,112057.79,3587.52
R05411,53,1,2,0,4,12,1,75136.5,3488.88
R05412,61,1,2,0,4,14,1,82017.82,7554.66
R05413,60,4,1,0,4,15,4,60335.77,3167.09
R05414,59,4,2,1,4,15,1,81302.93,2170.85
R05415,52,1,2,0,4,13,2,134913.18,5049.7
R05416,63,1,1,0,4,11,2,61613.17,3031.83
R05417,61,3,2,0,4,14,1,82544.82,3778.99
R05418,48,5,2,0,4,13,2,48207.89,6785.7
R05419,25,1,1,0,4,13,4,49635.38,10225.65
R05420,58,1,2,0,4,15,2,81487.44,11011.77
R05421,73,1,2,0,4,13,2,32114.15,39087.93
R05422,50,5,1,1,4,13,2,61127.11,10346.6
R05423,29,5,1,0,4,13,4,53388.23,7006.76
R05424,32,3,2,3,4,13,4,19212.09,5948.56
R05425,47,1,2,2,4,11,4,36296.9,8827.68
R05426,45,1,2,3,4,15,4,71375.69,13028.2
R05427,48,1,2,1,4,13,1,97986.96,15012.7
R05428,58,3,2,1,4,12,1,130766.98,61162.91
R05429,37,1,2,2,4,13,1,105064.26,13092.5
R05430,54,1,2,0,4,15,1,137425.89,28381.58
R05431,22,5,2,0,4,13,4,3952.41,3538.48
R05432,36,3,2,1,4,15,4,15121.5,6453.91
R05433,49,3,2,0,4,13,1,97021.73,35779.81
R05434,45,1,2,1,4,12,1,109208.24,12607.86
R05435,22,5,2,0,4,13,4,2990.22,4383.75
R05436,56,1,1,3,4,15,1,88544.84,8812.24
R05437,51,5,1,0,4,15,4,12156.42,15185.99
R05438,36,1,2,0,4,13,4,125125.98,24737.28
R05439,81,3,2,0,4,12,2,12115.71,28272.12
R05440,53,3,2,1,4,13,1,95173.04,14320.67
R05441,48,1,2,3,4,12,1,85386.46,19662.85
R05442,53,3,2,0,4,13,1,12787.65,5286.47
R05443,26,5,1,0,4,13,1,38254.42,7804.9
R05444,33,1,2,2,4,16,1,98317.81,13467.25
R05445,43,1,2,0,4,15,1,91213.67,8704.38
R05446,43,1,2,1,4,15,4,55240.45,17901.62
R05447,23,5,1,0,4,13,4,15080.24,8795.29
R05448,33,5,2,0,4,15,1,48055.74,21276.46
R05449,36,1,2,2,4,15,1,86261.46,13247.31
R05450,42,4,2,6,4,13,4,22133.18,13905.94
R05451,39,1,2,4,4,15,1,86647.73,12362.67
R05452,59,5,2,0,4,13,2,53923.35,5403.62
R05453,59,5,2,0,4,15,1,25594.32,4790.5
R05454,73,3,2,0,4,13,4,43037.82,6652.59
R05455,26,5,1,0,4,13,4,26444.81,6057.63
R05456,62,1,1,0,4,16,2,84336.81,6857.09
R05457,41,4,2,0,4,12,1,19267.4,2837.18
R05458,30,1,2,4,4,14,1,13485.81,10876
R05459,40,1,2,1,4,15,1,101339.07,56853.76
R05460,24,5,2,2,4,13,4,17561.13,5348.25
R05461,60,3,2,0,4,11,4,23108.12,4585.44
R05462,41,5,2,0,4,12,4,45412.33,5757.91
R05463,46,5,2,0,4,15,1,32010.11,4508.51
R05464,23,1,1,0,4,14,4,28329.78,5789.45
R05465,48,5,2,0,4,13,1,82695.08,11449.77
R05466,64,1,2,0,4,12,1,86437.74,11613.58
R05467,42,2,2,0,4,13,1,78468.3,7808.01
R05468,51,5,2,0,4,12,1,85548.02,5209.64
R05469,20,5,1,1,4,12,4,62138.44,7791.8
R05470,36,5,2,2,4,13,1,21015.63,5668.68
R05471,39,1,2,3,4,14,1,56015.63,9197.24
R05472,24,1,2,1,4,14,4,55982.95,7174.65
R05473,34,1,2,2,4,13,2,71480.75,2555.73
R05474,46,1,2,0,4,14,1,69705.29,5413.16
R05475,35,5,2,0,4,14,4,72330.06,3226.3
R05476,26,5,1,0,4,15,4,25333.36,1042.81
R05477,37,3,2,0,4,14,4,39520.42,4516.98
R05478,55,3,2,0,4,15,2,21430.57,1310.66
R05479,74,1,2,0,4,12,1,67829.91,3044.51
R05480,52,2,2,0,4,12,1,33513.07,2751.27
R05481,55,3,2,0,4,15,1,108211.64,4520.2
R05482,61,3,2,2,4,12,2,61211.52,1981.85
R05483,18,5,1,0,4,13,4,1895.54,515.54
R05484,50,1,2,0,4,12,1,133539.38,9676.01
R05485,33,1,2,2,4,15,4,177987.79,12182.93
R05486,51,1,2,1,4,12,1,106014.79,5785
R05487,50,1,2,1,4,14,1,57771.38,7029.6
R05488,49,1,1,0,4,15,1,228068.23,6561.46
R05489,56,1,2,0,4,13,1,79744.95,2548.54
R05490,68,5,2,0,4,15,4,7409.02,9600.51
R05491,51,3,1,0,4,15,4,25135.64,6009.63
R05492,47,1,2,0,4,13,4,48036.49,8118.73
R05493,63,3,2,1,4,12,1,84065.09,7178.53
R05494,58,3,2,0,4,12,1,113981.87,12957.85
R05495,38,3,2,2,4,13,1,35068.25,14933.89
R05496,32,1,2,1,4,13,4,100278.52,18185.76
R05497,61,1,2,0,4,14,1,120115.36,15829.67
R05498,52,1,2,0,4,12,2,113055.59,9126.12
R05499,65,3,2,0,4,13,1,29304.77,5856.77
R05500,50,1,2,0,4,13,4,62804.07,10085.07
R05501,30,5,1,0,4,15,5,1736.05,1507.59
R05502,23,1,1,1,4,12,4,51049.43,8196.37
R05503,45,1,2,0,4,12,1,96415.43,10222.32
R05504,35,1,2,2,4,13,1,78386.38,10771.64
R05505,68,2,2,1,4,13,2,96331.22,12140.79
R05506,28,1,2,0,4,15,2,115648.74,20337.33
R05507,36,1,2,5,4,12,1,23850.02,6989.97
R05508,27,5,1,0,4,13,4,15630.77,5430.35
R05509,41,1,2,2,4,12,1,57104.63,12359.14
R05510,30,5,2,0,4,15,4,18499.12,6145.03
R05511,60,2,2,0,4,13,1,102490.34,22573.25
R05512,45,1,2,0,4,14,1,115889.44,19320.01
R05513,57,1,2,0,4,13,1,51202.61,8728.54
R05514,47,1,1,1,4,15,1,152835.58,20304.76
R05515,51,3,1,0,4,16,4,90823.29,9482.54
R05516,65,3,2,0,4,12,1,48680.62,7710.79
R05517,20,5,2,0,4,13,6,2207.84,1388.45
R05518,45,1,2,2,4,15,1,103401.43,10714.6
R05519,31,5,2,1,4,15,1,60456.31,10698.4
R05520,56,3,2,0,4,13,1,46615.48,9211.91
R05521,66,2,2,0,4,12,2,29015.19,4370.33
R05522,27,5,2,0,4,14,1,30067.01,3639.36
R05523,21,5,2,0,4,13,4,38946.25,5814
R05524,27,5,2,0,4,13,4,29116.14,6860.28
R05525,62,3,2,0,4,12,2,15355.67,1550.53
R05526,54,3,2,0,4,14,1,85583.04,11850.45
R05527,21,5,2,0,4,13,6,2704.15,1406.29
R05528,39,4,1,0,4,12,2,28284.54,4368.28
R05529,69,1,1,4,4,16,1,119508.01,9642.4
R05530,44,1,2,0,4,13,1,57868.83,4322.97
R05531,30,1,1,0,4,15,1,112478,9168.94
R05532,67,3,2,0,4,13,1,14387.78,3790.78
R05533,26,4,2,0,4,12,4,37321.01,13379.25
R05534,39,1,1,0,4,15,4,89411.74,7639.55
R05535,55,3,2,0,4,14,4,28089.28,2945.1
R05536,27,5,2,0,4,15,4,34019.4,6156.94
R05537,26,1,2,2,4,12,4,24151.42,7012.62
R05538,58,1,2,0,4,13,1,68561.36,5298.95
R05539,35,1,2,1,4,13,2,102941.87,3545.32
R05540,62,2,2,0,4,13,4,5712.74,1625.72
R05541,30,1,1,2,4,14,1,35829.28,4283.22
R05542,55,1,2,0,4,12,2,26882.95,15413.58
R05543,35,1,2,2,4,16,1,187095.21,8281.58
R05544,28,1,2,0,4,13,5,47656.62,1236.48
R05545,53,3,2,0,4,14,4,31081.2,2954.08
R05546,59,1,2,0,4,14,2,102401.16,5372.43
R05547,52,3,2,1,4,13,4,37599.41,3209.01
R05548,37,1,2,2,4,14,1,121136.02,6299.3
R05549,31,1,2,2,4,13,1,110499.87,5905.79
R05550,51,3,2,0,4,13,4,35587.13,3742.06
R05551,72,2,2,0,4,13,2,49642.44,2041.12
R05552,61,3,2,0,4,12,1,60287.26,3851.21
R05553,50,1,1,0,4,15,4,67757.59,5477.36
R05554,20,1,2,0,4,13,4,66209.88,1993.07
R05555,58,1,2,0,4,15,1,169692.2,8073.79
R05556,66,1,1,0,4,15,1,43682.96,7854.32
R05557,28,5,2,0,4,13,4,46801.92,3417.03
R05558,52,3,2,1,4,15,4,15036.39,5102.01
R05559,62,3,2,0,4,13,1,73513.14,17192.22
R05560,58,3,2,0,4,12,2,38745.89,7443.29
R05561,76,1,1,0,4,15,4,15026.74,6561.7
R05562,29,1,2,3,4,12,4,66286.52,11575.5
R05563,51,1,2,0,4,13,1,278494.99,13739.39
R05564,56,1,1,0,4,15,1,147391.46,21422.95
R05565,51,1,2,0,4,12,1,86238.83,9845.73
R05566,35,5,2,1,4,14,4,53157.15,7568.31
R05567,42,1,2,1,4,12,4,51515.2,3688.36
R05568,50,1,2,1,4,15,2,126304.81,5454.57
R05569,43,4,2,0,4,15,4,13050.73,7471.7
R05570,34,5,2,0,4,15,1,72134.36,19231.02
R05571,31,5,2,1,4,13,4,19503.99,4927
R05572,43,5,2,1,4,13,4,69793.73,14095
R05573,56,1,1,0,4,14,1,56464.64,7178.21
R05574,70,1,2,0,4,12,2,89676.72,5389.22
R05575,45,5,2,0,4,13,4,50296.98,10637.67
R05576,56,1,2,0,4,15,1,197222.12,4859.4
R05577,24,5,2,1,4,13,4,48185.6,3455.1
R05578,23,5,2,0,4,13,1,4214.6,1812.48
R05579,22,5,1,0,4,13,4,23138.42,5775.75
R05580,33,5,2,3,4,12,4,28198.57,4085.44
R05581,26,5,2,2,4,13,1,18114.44,3345.88
R05582,34,5,2,1,4,12,5,36296.2,6617.91
R05583,63,5,2,0,4,13,1,61485.8,8469.02
R05584,34,1,2,2,4,12,2,74273.76,11198.94
R05585,39,1,1,0,4,14,1,71244.78,21013.85
R05586,43,5,1,0,4,14,4,37415.83,5294.91
R05587,43,3,1,0,4,14,1,65340.73,14817.97
R05588,43,1,2,0,4,13,1,111162.17,14043.31
R05589,24,5,2,3,4,12,4,11368.01,3112.7
R05590,36,4,2,1,4,14,4,43465.92,4433.21
R05591,27,1,2,0,4,14,1,84294.21,8428.79
R05592,50,5,2,0,4,13,1,35159.69,4658.97
R05593,37,1,2,3,4,15,2,94105.78,54443.07
R05594,55,3,2,0,4,13,4,5068.35,1866.09
R05595,25,5,1,0,4,13,4,18377.01,24727.94
R05596,59,4,2,0,4,12,2,18793.21,4096.04
R05597,54,1,1,0,4,15,1,60188.4,20890.2
R05598,59,5,2,0,4,12,2,63958.07,4343.9
R05599,69,2,2,0,4,14,1,65049.68,12610.86
R05600,38,1,1,1,4,12,4,49142.93,9642
R05601,45,1,2,0,4,14,4,56836.97,12329.83
R05602,26,5,2,0,4,12,1,92941,11105.84
R05603,43,5,2,0,4,15,4,42260.88,8852.12
R05604,57,1,2,0,4,15,2,239749.03,33084.65
R05605,63,1,1,0,4,12,4,13072.69,6347.54
R05606,70,3,2,0,4,13,4,71443.24,9804.71
R05607,29,5,2,2,4,15,4,59103.99,13981.95
R05608,39,3,1,0,4,14,5,27661.86,4880.37
R05609,68,3,2,0,4,13,1,103319.1,13743.35
R05610,24,5,2,1,4,15,4,92619.75,17060.31
R05611,48,5,1,0,4,13,1,80775.09,10196.3
R05612,32,5,2,2,4,13,1,107533.24,25271.29
R05613,65,2,2,0,4,15,2,28706.86,12513.37
R05614,39,5,2,4,4,13,1,40705.94,11588.71
R05615,46,2,2,1,4,12,4,90366.37,13535.69
R05616,63,3,2,0,4,15,1,57243.79,5539.47
R05617,56,3,2,0,4,12,1,28125.82,6877.43
R05618,21,5,2,0,4,12,4,8355.77,2291.36
R05619,69,4,2,0,4,15,2,70651.67,13010.62
R05620,63,5,1,0,4,12,2,19328.69,4095.1
R05621,38,3,2,0,4,14,4,42648.12,12070.3
R05622,31,5,2,1,4,14,1,45029.45,6400.6
R05623,42,1,1,1,4,12,1,71151.99,19061.47
R05624,66,1,2,0,4,13,2,110769.76,8575.29
R05625,29,5,2,1,4,13,4,38491.47,10739.7
R05626,64,3,2,0,4,13,4,70420.87,7039.15
R05627,49,2,2,1,4,12,2,41044.95,11510.21
R05628,23,5,1,0,4,15,4,27866.82,4997.55
R05629,61,1,1,0,4,13,1,127279.27,8847.72
R05630,55,2,2,0,4,14,1,58145.3,5788.09
R05631,36,1,2,1,4,14,1,57159.2,9761.52
R05632,49,1,2,1,4,12,2,96080.85,7726.06
R05633,37,2,2,0,4,14,4,65808.93,6439.82
R05634,62,3,2,0,4,14,1,47376.83,11636.29
R05635,31,1,2,1,4,12,1,45921.9,5289.97
R05636,41,3,2,3,4,14,4,18512.12,4628.33
R05637,63,1,2,0,4,13,1,102070.32,9821.43
R05638,61,2,2,0,4,11,1,58516.52,10374.42
R05639,50,1,2,0,4,15,4,86479.03,12465.06
R05640,19,5,2,0,4,12,4,2178.77,1420.34
R05641,36,1,2,0,4,13,1,89849.72,10108.18
R05642,37,5,2,0,4,15,4,96060.09,6716.66
R05643,28,1,1,3,4,15,4,56857.1,10109.29
R05644,52,5,2,0,4,12,1,46850.56,4644.78
R05645,32,1,2,2,4,15,1,105220.66,15712.19
R05646,28,5,2,0,4,16,4,50030.13,7779.47
R05647,49,2,2,1,4,13,1,46891.08,5604.17
R05648,54,4,2,0,4,12,4,30321.9,3386.28
R05649,35,1,2,2,4,12,1,74216.21,5373.23
R05650,61,2,2,0,4,13,1,61805.55,25820.6
R05651,24,1,2,0,4,13,2,60143.69,6869.82
R05652,22,5,2,0,4,15,4,2208.38,1932.78
R05653,59,1,2,1,4,13,1,99077.3,5513.82
R05654,50,3,1,0,4,12,4,42140.25,2515.58
R05655,18,5,2,0,4,11,5,5124.11,826.45
R05656,71,1,2,0,4,13,2,125603.56,2714.25
R05657,63,3,2,0,4,16,4,115186.02,3456.62
R05658,42,1,2,2,4,14,1,83010.79,5051.88
R05659,42,1,1,2,4,13,1,80102.59,4218.72
R05660,60,1,2,0,4,12,1,55365.06,3163.87
R05661,43,1,2,2,4,12,1,68847.17,3782.19
R05662,41,1,2,2,4,15,4,328.68,8518.3
R05663,64,3,2,4,4,13,1,113954.93,6040.27
R05664,31,5,2,0,4,16,4,81633.33,3447.75
R05665,25,5,2,0,4,15,4,65289.33,3341.41
R05666,45,3,2,1,4,13,1,240616.01,29292.18
R05667,44,5,2,3,4,13,2,77943.49,2021.26
R05668,50,5,2,0,4,12,1,82440.58,2666.82
R05669,46,1,1,1,4,13,1,80839.15,3712.92
R05670,36,5,1,0,4,13,4,54303.51,4364.99
R05671,51,1,2,0,4,12,1,110030.33,18329.2
R05672,48,3,2,2,4,14,4,26615.2,7143.13
R05673,69,1,2,0,4,12,2,37281.88,11286.4
R05674,52,1,2,0,4,13,1,102240.73,10908.2
R05675,37,5,2,1,4,12,4,54004.63,9299.19
R05676,42,1,2,3,4,14,1,82580.96,9373.19
R05677,81,4,1,0,4,13,4,47241.91,2399.55
R05678,37,5,2,0,4,13,1,23347.08,1618.74
R05679,38,1,1,4,4,12,4,110320.15,16538.8
R05680,34,5,2,0,4,15,4,65436.63,7712.21
R05681,27,5,2,0,4,13,4,59080.79,6037.55
R05682,28,5,2,0,4,13,4,18375.23,1595.03
R05683,32,1,1,0,4,14,2,82533.45,5508.94
R05684,66,1,1,0,4,15,4,83703.87,3061.91
R05685,19,5,2,0,4,13,6,15348.09,404.29
R05686,22,5,2,0,4,13,4,34322.65,2165.95
R05687,61,4,2,0,4,15,1,50300.61,17031.33
R05688,34,1,1,0,4,14,1,75783.78,14108.17
R05689,59,5,2,0,4,13,4,50416.47,6996.31
R05690,59,1,2,0,4,15,4,26421.17,6662.09
R05691,45,3,2,2,4,13,5,25590.84,3543.44
R05692,34,1,2,3,4,15,1,120873.7,10650.08
R05693,56,4,2,0,4,12,4,66165.14,7339.28
R05694,61,5,2,0,4,13,1,45572.34,4886.52
R05695,62,3,2,0,4,12,4,9874.08,1744.2
R05696,19,5,2,0,4,13,4,69947.06,6113.36
R05697,43,1,2,3,4,12,1,71020.79,12864.59
R05698,44,3,2,1,4,14,4,1053.58,6900.69
R05699,37,5,2,1,4,13,4,21488.67,1972.31
R05700,31,4,2,2,4,12,4,13462.42,2104.78
R05701,70,1,1,0,4,12,2,40539.33,1377.31
R05702,31,3,2,3,4,13,4,24677.76,1794.37
R05703,53,3,2,0,4,14,1,140513.72,3020.53
R05704,36,5,2,0,4,13,4,55983.92,11071.08
R05705,59,1,2,0,4,15,2,95147.51,10211.92
R05706,51,3,2,0,4,14,4,48625.58,7940.7
R05707,55,5,2,0,4,15,4,13313.24,7689.83
R05708,49,1,2,0,4,12,1,293132.79,20435.16
R05709,21,5,2,2,4,13,4,20461.26,5742.08
R05710,41,1,1,2,4,15,4,93163.88,17457.2
R05711,42,1,2,1,4,14,4,68812.95,9800.9
R05712,35,1,2,1,4,13,4,94376.8,20831.16
R05713,67,3,2,0,4,13,4,35308.45,9109.72
R05714,79,1,2,0,4,13,2,38174.15,5475.79
R05715,36,3,2,1,4,14,4,18976.67,9071.29
R05716,65,1,2,0,4,12,2,69170.96,12091.74
R05717,59,5,2,0,4,15,1,50280.1,6718.57
R05718,60,1,2,0,4,13,2,59835.47,11969.27
R05719,29,5,2,2,4,13,4,49191.18,31766.91
R05720,36,1,2,3,4,13,4,108832.85,14599.74
R05721,54,1,2,0,4,11,4,37101.99,27321.66
R05722,65,1,2,0,4,15,1,281253.92,46535.64
R05723,36,5,1,0,4,13,1,100204,13359.28
R05724,29,1,2,2,4,14,1,108086.48,12874.91
R05725,53,3,2,0,4,13,2,83471.77,12818.47
R05726,71,1,2,0,4,12,2,66325.58,13601.7
R05727,27,5,2,0,4,15,4,90130.83,15993.42
R05728,57,1,2,0,4,12,2,88381.87,7377.85
R05729,29,3,2,0,4,15,4,115125.09,8249.65
R05730,58,1,2,1,4,16,1,230381.1,24045.75
R05731,27,5,2,0,4,12,4,26283.01,8934.88
R05732,35,1,2,1,4,14,1,115032.73,11057.66
R05733,51,1,2,0,4,14,4,115256.9,13024.32
R05734,70,3,2,2,4,13,4,91911.69,6849.66
R05735,52,1,2,0,4,14,1,93023.93,8981.9
R05736,21,5,2,0,4,13,6,5095.93,5914.69
R05737,50,4,2,1,4,13,1,60475.76,12033.15
R05738,24,5,2,0,4,15,4,27743.28,1916.64
R05739,62,1,2,0,4,14,2,28386.02,5846.56
R05740,26,5,1,2,4,13,4,50023.29,6496.76
R05741,27,5,2,0,4,15,4,17915.55,6226.54
R05742,49,1,2,1,4,12,2,82617.1,13555.21
R05743,58,2,2,0,4,13,1,232707.43,4511.28
R05744,40,5,2,0,4,13,4,56456.51,6505.6
R05745,52,3,2,0,4,15,1,132174.34,10135.93
R05746,65,1,2,0,4,12,4,204595.46,20301.7
R05747,34,5,2,2,4,10,1,46115.59,12751.48
R05748,54,5,2,0,4,13,1,35234.22,13669.29
R05749,26,5,2,0,4,14,1,45851.45,6131.52
R05750,71,1,1,0,4,15,2,9443.4,5800.51
R05751,49,1,2,1,4,16,1,104481.83,12374.38
R05752,23,5,2,0,4,15,4,49121.29,4841.71
R05753,42,1,2,1,4,16,1,110396.04,9606.27
R05754,57,3,2,0,4,13,2,26864.84,2705.88
R05755,53,3,2,6,4,13,4,56836.91,12362.62
R05756,27,5,2,0,4,15,4,128359.81,4388.39
R05757,50,1,2,0,4,14,1,150105.72,6217.97
R05758,60,1,2,0,4,13,2,94051.64,4311.87
R05759,36,3,2,2,4,12,4,80090.3,4106.25
R05760,49,3,2,0,4,13,2,39224.72,4671.96
R05761,38,4,2,1,4,13,4,50037.11,3770.83
R05762,48,3,2,2,4,14,1,50829.58,4372.06
R05763,57,5,2,0,4,12,2,31134.12,1701.51
R05764,18,5,1,0,4,13,6,1798.74,367.74
R05765,61,1,2,4,4,14,1,208631.26,7109.19
R05766,20,5,1,0,4,13,4,2596.68,4191.27
R05767,35,1,2,3,4,15,1,186071.76,4800.02
R05768,63,1,1,0,4,16,1,210464.66,5236.09
R05769,36,1,1,3,4,15,1,119303.65,10170.34
R05770,70,1,1,0,4,12,1,79303.58,3468.97
R05771,34,1,2,2,4,15,1,149446.4,7478.83
R05772,52,1,2,0,4,15,1,87157.5,7113.25
R05773,30,5,2,1,4,12,4,48540.2,3359.74
R05774,27,4,2,2,4,12,4,18919.13,1640.43
R05775,32,1,2,1,4,16,1,120052.11,4658.95
R05776,58,2,2,0,4,13,1,45625.04,2031.26
R05777,23,5,2,0,4,15,4,55023.19,3588.49
R05778,29,3,2,0,4,12,4,105328.36,6120.6
R05779,19,5,2,0,4,13,4,15180.33,2119.66
R05780,34,1,2,3,4,13,4,85134.39,4957.76
R05781,50,1,2,1,4,13,4,134607.92,6432.99
R05782,55,3,2,0,4,13,1,67568.04,3225.38
R05783,60,2,2,0,4,13,4,34519.47,4429.91
R05784,53,1,2,2,4,11,1,204376.91,33081.25
R05785,30,5,2,0,4,14,4,35003.21,4898.33
R05786,54,1,2,0,4,14,2,139656.79,31185.41
R05787,23,5,2,0,4,13,4,16311.07,1460.89
R05788,25,3,2,0,4,15,4,95296.31,15136.14
R05789,31,5,2,1,4,14,4,49488.27,3317.04
R05790,20,5,2,0,4,13,6,1099.86,829.21
R05791,82,1,2,0,4,14,1,176514.16,3831.2
R05792,43,1,2,2,4,12,1,84310.82,4308.59
R05793,19,5,2,0,4,13,6,2224.19,6544.33
R05794,18,5,2,0,4,13,6,261.47,1859.47
R05795,41,1,2,1,4,13,4,25510.72,1462.78
R05796,68,5,2,0,4,13,4,23921.09,2874.04
R05797,67,1,2,0,4,12,2,38507.2,1446.03
R05798,63,2,2,0,4,12,2,22492.65,6941.92
R05799,47,1,2,0,4,13,1,172566.18,18713.82
R05800,46,3,2,1,4,14,1,75548.02,12376.83
R05801,21,5,2,0,4,13,4,95000.87,16537
R05802,33,5,2,1,4,13,4,43425.05,6480.05
R05803,21,5,2,0,4,11,4,2552.03,3081.26
R05804,62,2,2,0,4,15,4,78168.89,14155.07
R05805,21,5,2,0,4,13,4,15886.81,4661.99
R05806,59,1,2,0,4,16,2,37951.24,10666.9
R05807,63,2,2,0,4,15,1,33165.13,14644.31
R05808,59,1,2,0,4,12,1,260270.92,15988.58
R05809,39,1,2,1,4,15,4,99380.35,13594.67
R05810,55,2,2,0,4,12,4,53196.68,7192.92
R05811,35,1,2,1,4,13,2,67268.11,19953.51
R05812,37,1,2,3,4,13,1,120808.87,25785.91
R05813,55,5,2,0,4,11,4,54835.14,10807.34
R05814,43,1,2,3,4,13,1,125759.73,20810.11
R05815,60,5,1,0,4,12,4,47324.56,7392.3
R05816,34,5,2,0,4,16,4,69235.66,11586.45
R05817,27,5,1,0,4,11,4,57670.14,5770.15
R05818,57,2,2,0,4,12,4,33129.36,10319.48
R05819,60,3,2,0,4,13,4,23229.93,7147.69
R05820,45,1,2,2,4,13,1,138454.1,23895.23
R05821,20,5,2,0,4,12,4,10252.9,2993.91
R05822,44,1,2,1,4,15,5,123227.5,22103
R05823,25,5,1,0,4,12,4,31470.7,7909.66
R05824,42,1,2,3,4,12,1,264833.07,31994.33
R05825,26,5,2,0,4,16,4,34480.06,5752.3
R05826,58,2,2,0,4,15,4,16052.87,8560.55
R05827,41,1,2,0,4,13,1,118128.55,14949.09
R05828,44,1,2,2,4,13,4,55824.96,13749.1
R05829,57,1,1,0,4,14,4,97247.41,21976.99
R05830,19,5,2,0,4,13,6,550.07,46.77
R05831,55,1,2,0,4,13,2,156300.97,14094.09
R05832,51,1,2,0,4,12,1,75350.09,20078.62
R05833,29,1,2,1,4,15,1,110672.72,10428.15
R05834,24,1,2,0,4,14,6,25457.82,7454.34
R05835,44,5,2,0,4,14,4,46185.12,3639.68
R05836,47,1,2,3,4,15,1,365769.99,30891.64
R05837,65,1,2,0,4,14,4,180922.25,16403.25
R05838,61,3,2,0,4,12,4,90935.76,32806.96
R05839,42,4,2,1,4,13,4,41028.79,9038.41
R05840,29,1,2,1,4,13,2,58238.55,8578.5
R05841,55,1,2,0,4,12,1,38525.41,4139.52
R05842,57,1,2,0,4,13,2,128795.67,12431.01
R05843,53,5,2,0,4,13,1,124039.47,59575.51
R05844,27,5,2,2,4,13,4,1126.72,5067.69
R05845,60,2,2,0,4,13,2,59475.69,3707.02
R05846,31,1,2,3,4,14,1,111293.48,7671.65
R05847,60,1,1,0,4,13,2,100597.44,4399.52
R05848,22,1,1,0,4,13,4,17083.19,2435.24
R05849,64,3,2,0,4,13,1,45429.76,2258.37
R05850,60,1,2,0,4,12,1,83913.61,4272.3
R05851,32,3,2,2,4,13,1,124958.54,4232.04
R05852,40,1,2,1,4,16,4,131592.67,5192.75
R05853,80,2,2,0,4,15,1,82489.54,2369.15
R05854,57,1,2,0,4,12,2,68702.3,3871.95
R05855,59,3,2,0,4,13,4,45425.76,3295.57
R05856,52,3,2,0,4,12,4,33713.99,3532.81
R05857,50,1,1,0,4,13,1,74157.43,4303.37
R05858,31,3,2,2,4,13,4,38633.78,4249.3
R05859,75,3,2,0,4,12,2,25951.29,1279.8
R05860,51,1,2,0,4,13,2,79347.41,4320.52
R05861,20,5,2,0,4,13,4,12217.16,1055.98
R05862,69,2,2,0,4,15,1,16834.32,3299.22
R05863,36,1,2,0,4,13,4,125030.76,5176.91
